STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN024141500,"CALCUTTA DUM DUM, IN",10/12/1990,0.07,83,90,
IN024141500,"CALCUTTA DUM DUM, IN",10/13/1990,0,82,,76
IN024141500,"CALCUTTA DUM DUM, IN",10/14/1990,,82,91,75
IN024141500,"CALCUTTA DUM DUM, IN",10/15/1990,0,80,86,77
IN024141500,"CALCUTTA DUM DUM, IN",10/16/1990,0,79,87,74
IN024141500,"CALCUTTA DUM DUM, IN",10/17/1990,0,80,87,72
IN024141500,"CALCUTTA DUM DUM, IN",10/18/1990,0,80,89,70
IN024141500,"CALCUTTA DUM DUM, IN",10/19/1990,0,79,88,72
IN024141500,"CALCUTTA DUM DUM, IN",10/20/1990,0,80,89,
IN024141500,"CALCUTTA DUM DUM, IN",10/21/1990,0,80,89,73
IN024141500,"CALCUTTA DUM DUM, IN",10/22/1990,0,80,89,72
IN024141500,"CALCUTTA DUM DUM, IN",10/23/1990,,80,86,72
IN024141500,"CALCUTTA DUM DUM, IN",10/24/1990,0,78,87,
IN024141500,"CALCUTTA DUM DUM, IN",10/25/1990,0,79,87,
IN024141500,"CALCUTTA DUM DUM, IN",10/26/1990,0,76,84,72
IN024141500,"CALCUTTA DUM DUM, IN",10/27/1990,0,76,84,70
IN024141500,"CALCUTTA DUM DUM, IN",10/28/1990,0,78,87,71
IN024141500,"CALCUTTA DUM DUM, IN",10/29/1990,0,77,,70
IN024141500,"CALCUTTA DUM DUM, IN",10/30/1990,0,76,87,67
IN024141500,"CALCUTTA DUM DUM, IN",10/31/1990,0,77,87,65
IN024141500,"CALCUTTA DUM DUM, IN",11/1/1990,0,76,86,64
IN024141500,"CALCUTTA DUM DUM, IN",11/2/1990,,80,87,69
IN024141500,"CALCUTTA DUM DUM, IN",11/3/1990,0.05,77,83,
IN024141500,"CALCUTTA DUM DUM, IN",11/4/1990,0,76,79,
IN024141500,"CALCUTTA DUM DUM, IN",11/5/1990,0,79,85,
IN024141500,"CALCUTTA DUM DUM, IN",11/6/1990,,77,,74
IN024141500,"CALCUTTA DUM DUM, IN",11/7/1990,0,80,,76
IN024141500,"CALCUTTA DUM DUM, IN",11/8/1990,0,80,87,
IN024141500,"CALCUTTA DUM DUM, IN",11/9/1990,0,78,87,70
IN024141500,"CALCUTTA DUM DUM, IN",11/10/1990,0,80,88,71
IN024141500,"CALCUTTA DUM DUM, IN",11/11/1990,0,81,89,74
IN024141500,"CALCUTTA DUM DUM, IN",11/12/1990,0.07,79,86,74
IN024141500,"CALCUTTA DUM DUM, IN",11/13/1990,0,82,89,74
IN024141500,"CALCUTTA DUM DUM, IN",11/14/1990,,82,90,74
IN024141500,"CALCUTTA DUM DUM, IN",11/16/1990,0,77,87,69
IN024141500,"CALCUTTA DUM DUM, IN",11/17/1990,0,75,87,66
IN024141500,"CALCUTTA DUM DUM, IN",11/18/1990,0,73,85,
IN024141500,"CALCUTTA DUM DUM, IN",11/19/1990,,76,86,63
IN024141500,"CALCUTTA DUM DUM, IN",11/20/1990,0,76,87,65
IN024141500,"CALCUTTA DUM DUM, IN",11/21/1990,,77,87,67
IN024141500,"CALCUTTA DUM DUM, IN",11/24/1990,0,77,,66
IN024141500,"CALCUTTA DUM DUM, IN",11/25/1990,0,76,86,69
IN024141500,"CALCUTTA DUM DUM, IN",11/26/1990,0,72,,
IN024141500,"CALCUTTA DUM DUM, IN",11/27/1990,0,70,,60
