STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN010100400,"THIRUVANANTHAPURAM, IN",6/9/1990,0.12,79,85,74
IN010100400,"THIRUVANANTHAPURAM, IN",6/10/1990,0,81,88,74
IN010100400,"THIRUVANANTHAPURAM, IN",6/11/1990,,81,87,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/12/1990,,79,86,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/13/1990,,77,,73
IN010100400,"THIRUVANANTHAPURAM, IN",6/14/1990,0.72,82,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",6/15/1990,0.01,81,,77
IN010100400,"THIRUVANANTHAPURAM, IN",6/16/1990,0,81,86,77
IN010100400,"THIRUVANANTHAPURAM, IN",6/17/1990,0,81,85,77
IN010100400,"THIRUVANANTHAPURAM, IN",6/18/1990,,81,87,77
IN010100400,"THIRUVANANTHAPURAM, IN",6/19/1990,0,82,87,78
IN010100400,"THIRUVANANTHAPURAM, IN",6/20/1990,0.09,80,87,
IN010100400,"THIRUVANANTHAPURAM, IN",6/21/1990,0.5,78,,73
IN010100400,"THIRUVANANTHAPURAM, IN",6/22/1990,0.05,82,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",6/23/1990,0,80,87,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/24/1990,0,81,87,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/25/1990,0.01,81,87,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/26/1990,0.11,82,87,75
IN010100400,"THIRUVANANTHAPURAM, IN",6/27/1990,0,82,87,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/28/1990,0.17,82,87,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/29/1990,0.02,79,85,76
IN010100400,"THIRUVANANTHAPURAM, IN",6/30/1990,0,81,88,76
IN010100400,"THIRUVANANTHAPURAM, IN",7/1/1990,1.47,78,85,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/2/1990,2.15,75,79,71
IN010100400,"THIRUVANANTHAPURAM, IN",7/3/1990,1.18,78,84,71
IN010100400,"THIRUVANANTHAPURAM, IN",7/4/1990,0.62,79,85,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/5/1990,0.32,77,,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/6/1990,0.61,79,85,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/7/1990,0.57,76,,74
IN010100400,"THIRUVANANTHAPURAM, IN",7/8/1990,0.68,78,86,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/9/1990,0.31,80,86,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/10/1990,0.33,77,84,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/11/1990,1.06,77,84,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/12/1990,0.89,78,86,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/13/1990,0.01,78,87,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/14/1990,0,80,87,
IN010100400,"THIRUVANANTHAPURAM, IN",7/15/1990,,78,85,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/16/1990,,79,86,
IN010100400,"THIRUVANANTHAPURAM, IN",7/17/1990,,79,86,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/18/1990,0.3,79,86,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/19/1990,0.01,79,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",7/20/1990,0,79,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",7/21/1990,0.02,78,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",7/22/1990,0.08,77,84,73
IN010100400,"THIRUVANANTHAPURAM, IN",7/23/1990,0.05,76,85,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/24/1990,0.05,79,,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/25/1990,0,80,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",7/26/1990,0.06,79,87,72
IN010100400,"THIRUVANANTHAPURAM, IN",7/27/1990,0,79,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",7/28/1990,0.13,78,83,
IN010100400,"THIRUVANANTHAPURAM, IN",7/29/1990,0.11,81,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",7/30/1990,0,81,88,
IN010100400,"THIRUVANANTHAPURAM, IN",7/31/1990,0.25,77,83,72
IN010100400,"THIRUVANANTHAPURAM, IN",8/1/1990,0.2,80,87,73
IN010100400,"THIRUVANANTHAPURAM, IN",8/2/1990,0.09,78,86,72
IN010100400,"THIRUVANANTHAPURAM, IN",8/3/1990,0.03,80,87,73
IN010100400,"THIRUVANANTHAPURAM, IN",8/4/1990,0.06,79,84,73
IN010100400,"THIRUVANANTHAPURAM, IN",8/5/1990,0,79,86,74
IN010100400,"THIRUVANANTHAPURAM, IN",8/6/1990,0,78,82,
IN010100400,"THIRUVANANTHAPURAM, IN",8/7/1990,0.04,78,86,72
IN010100400,"THIRUVANANTHAPURAM, IN",8/8/1990,0,77,83,
IN010100400,"THIRUVANANTHAPURAM, IN",8/9/1990,0.41,76,84,
IN010100400,"THIRUVANANTHAPURAM, IN",8/10/1990,0.72,75,79,71
IN010100400,"THIRUVANANTHAPURAM, IN",8/11/1990,0.12,79,84,73
IN010100400,"THIRUVANANTHAPURAM, IN",8/12/1990,0,79,85,73
IN010100400,"THIRUVANANTHAPURAM, IN",8/13/1990,0,80,83,
IN010100400,"THIRUVANANTHAPURAM, IN",8/14/1990,0.03,80,84,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/15/1990,0,79,84,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/16/1990,0.33,81,85,74
IN010100400,"THIRUVANANTHAPURAM, IN",8/17/1990,0,80,87,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/18/1990,0,81,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/19/1990,0,82,87,74
IN010100400,"THIRUVANANTHAPURAM, IN",8/20/1990,0,80,85,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/21/1990,0,80,,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/22/1990,0,80,85,77
IN010100400,"THIRUVANANTHAPURAM, IN",8/23/1990,0,81,89,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/24/1990,0,81,90,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/25/1990,0,82,89,76
IN010100400,"THIRUVANANTHAPURAM, IN",8/26/1990,0,82,90,
IN010100400,"THIRUVANANTHAPURAM, IN",8/27/1990,0.13,81,88,76
IN010100400,"THIRUVANANTHAPURAM, IN",8/28/1990,0,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",8/29/1990,0,81,89,75
IN010100400,"THIRUVANANTHAPURAM, IN",8/30/1990,,81,88,76
IN010100400,"THIRUVANANTHAPURAM, IN",8/31/1990,0,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/1/1990,0,80,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/2/1990,0,77,,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/3/1990,0,80,89,
IN010100400,"THIRUVANANTHAPURAM, IN",9/4/1990,,80,88,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/5/1990,0,81,88,
IN010100400,"THIRUVANANTHAPURAM, IN",9/6/1990,0,80,89,75
IN010100400,"THIRUVANANTHAPURAM, IN",9/7/1990,0,83,90,75
IN010100400,"THIRUVANANTHAPURAM, IN",9/8/1990,,80,,
IN010100400,"THIRUVANANTHAPURAM, IN",9/9/1990,0,84,90,
IN010100400,"THIRUVANANTHAPURAM, IN",9/10/1990,0,80,90,75
IN010100400,"THIRUVANANTHAPURAM, IN",9/11/1990,0,82,90,
IN010100400,"THIRUVANANTHAPURAM, IN",9/12/1990,0,82,90,76
IN010100400,"THIRUVANANTHAPURAM, IN",9/13/1990,0,82,,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/14/1990,0,81,92,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/15/1990,0,83,92,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/16/1990,0,83,91,76
IN010100400,"THIRUVANANTHAPURAM, IN",9/17/1990,0,82,92,76
IN010100400,"THIRUVANANTHAPURAM, IN",9/18/1990,0,83,91,75
IN010100400,"THIRUVANANTHAPURAM, IN",9/19/1990,0,82,91,75
IN010100400,"THIRUVANANTHAPURAM, IN",9/20/1990,,78,85,
IN010100400,"THIRUVANANTHAPURAM, IN",9/21/1990,,79,85,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/22/1990,0,80,89,75
IN010100400,"THIRUVANANTHAPURAM, IN",9/23/1990,0,82,89,
IN010100400,"THIRUVANANTHAPURAM, IN",9/24/1990,0.18,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/25/1990,0,78,80,
IN010100400,"THIRUVANANTHAPURAM, IN",9/26/1990,0.36,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/27/1990,0,80,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/28/1990,0,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/29/1990,0,81,88,74
IN010100400,"THIRUVANANTHAPURAM, IN",9/30/1990,0,81,89,76
IN010100400,"THIRUVANANTHAPURAM, IN",10/1/1990,0,80,88,
IN010100400,"THIRUVANANTHAPURAM, IN",10/2/1990,0,80,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/3/1990,0.14,81,88,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/4/1990,0,82,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/5/1990,0,81,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/6/1990,0,82,90,
IN010100400,"THIRUVANANTHAPURAM, IN",10/7/1990,0,82,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/8/1990,0.26,79,,76
IN010100400,"THIRUVANANTHAPURAM, IN",10/9/1990,0.2,81,,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/10/1990,0,81,89,76
IN010100400,"THIRUVANANTHAPURAM, IN",10/11/1990,,81,,
IN010100400,"THIRUVANANTHAPURAM, IN",10/12/1990,0,83,91,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/13/1990,0,84,,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/14/1990,0,82,90,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/15/1990,,80,89,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/16/1990,0,82,90,
IN010100400,"THIRUVANANTHAPURAM, IN",10/17/1990,,81,89,76
IN010100400,"THIRUVANANTHAPURAM, IN",10/18/1990,,79,85,75
IN010100400,"THIRUVANANTHAPURAM, IN",10/19/1990,,80,89,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/20/1990,,78,83,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/21/1990,,79,88,74
IN010100400,"THIRUVANANTHAPURAM, IN",10/22/1990,,77,,74
