STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
IN022021900,"NEW DELHI SAFDARJUN, IN",10/26/1990,,72,85,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/27/1990,0,77,86,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/28/1990,0,74,88,56
IN022021900,"NEW DELHI SAFDARJUN, IN",10/29/1990,,69,,57
IN022021900,"NEW DELHI SAFDARJUN, IN",10/30/1990,0,68,,
IN022021900,"NEW DELHI SAFDARJUN, IN",10/31/1990,,75,,57
IN022021900,"NEW DELHI SAFDARJUN, IN",11/1/1990,0,70,,58
IN022021900,"NEW DELHI SAFDARJUN, IN",11/3/1990,0,69,84,59
IN022021900,"NEW DELHI SAFDARJUN, IN",11/6/1990,,73,88,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/7/1990,0,74,,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/8/1990,0,72,86,59
IN022021900,"NEW DELHI SAFDARJUN, IN",11/9/1990,0,71,,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/10/1990,0,72,86,56
IN022021900,"NEW DELHI SAFDARJUN, IN",11/11/1990,0,68,,58
IN022021900,"NEW DELHI SAFDARJUN, IN",11/12/1990,0,69,,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/13/1990,0,74,86,56
IN022021900,"NEW DELHI SAFDARJUN, IN",11/14/1990,0,69,85,55
IN022021900,"NEW DELHI SAFDARJUN, IN",11/15/1990,0,69,84,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/16/1990,0,69,,58
IN022021900,"NEW DELHI SAFDARJUN, IN",11/17/1990,,71,,57
IN022021900,"NEW DELHI SAFDARJUN, IN",11/18/1990,0,62,88,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/19/1990,0,64,,53
IN022021900,"NEW DELHI SAFDARJUN, IN",11/21/1990,,64,77,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/22/1990,0.11,66,75,57
IN022021900,"NEW DELHI SAFDARJUN, IN",11/23/1990,0,65,,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/24/1990,0,66,,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/25/1990,0,65,76,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/26/1990,0,64,,53
IN022021900,"NEW DELHI SAFDARJUN, IN",11/27/1990,0,61,,51
IN022021900,"NEW DELHI SAFDARJUN, IN",11/28/1990,0,62,76,50
IN022021900,"NEW DELHI SAFDARJUN, IN",11/29/1990,0,62,77,
IN022021900,"NEW DELHI SAFDARJUN, IN",11/30/1990,,65,77,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/3/1990,0,59,78,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/4/1990,,60,79,45
IN022021900,"NEW DELHI SAFDARJUN, IN",12/5/1990,0,59,74,48
IN022021900,"NEW DELHI SAFDARJUN, IN",12/6/1990,0,62,73,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/7/1990,0,53,,49
IN022021900,"NEW DELHI SAFDARJUN, IN",12/8/1990,0,55,,48
IN022021900,"NEW DELHI SAFDARJUN, IN",12/9/1990,0,56,,47
IN022021900,"NEW DELHI SAFDARJUN, IN",12/10/1990,0,59,,48
IN022021900,"NEW DELHI SAFDARJUN, IN",12/11/1990,0,59,75,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/12/1990,,61,,49
IN022021900,"NEW DELHI SAFDARJUN, IN",12/13/1990,0,58,75,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/16/1990,0,60,78,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/17/1990,0,57,,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/18/1990,0,63,74,
IN022021900,"NEW DELHI SAFDARJUN, IN",12/19/1990,0,54,,47
IN022021900,"NEW DELHI SAFDARJUN, IN",12/20/1990,0,54,71,40
