STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
INM00042071,"AMRITSAR, IN",4/11/1991,0,,73,86,55
INM00042071,"AMRITSAR, IN",4/12/1991,,,68,86,
INM00042071,"AMRITSAR, IN",4/13/1991,0.02,,65,78,
INM00042071,"AMRITSAR, IN",4/15/1991,,,72,84,
INM00042071,"AMRITSAR, IN",4/16/1991,0,,70,82,
INM00042071,"AMRITSAR, IN",4/17/1991,0,,74,83,
INM00042071,"AMRITSAR, IN",4/18/1991,,,75,90,
INM00042071,"AMRITSAR, IN",4/19/1991,0,,72,92,
INM00042071,"AMRITSAR, IN",4/20/1991,0,,79,96,
INM00042071,"AMRITSAR, IN",4/21/1991,0,,74,96,
INM00042071,"AMRITSAR, IN",4/22/1991,,,79,96,
INM00042071,"AMRITSAR, IN",4/23/1991,0.19,,79,96,
INM00042071,"AMRITSAR, IN",4/24/1991,0,,78,94,60
INM00042071,"AMRITSAR, IN",4/25/1991,0,,81,97,
INM00042071,"AMRITSAR, IN",4/26/1991,0,,84,,
INM00042071,"AMRITSAR, IN",4/27/1991,,,84,99,
INM00042071,"AMRITSAR, IN",4/28/1991,0,,80,97,59
INM00042071,"AMRITSAR, IN",4/30/1991,0,,87,101,
INM00042071,"AMRITSAR, IN",5/1/1991,0,,87,102,
INM00042071,"AMRITSAR, IN",5/2/1991,0,,76,,63
INM00042071,"AMRITSAR, IN",5/3/1991,0.03,,81,101,
INM00042071,"AMRITSAR, IN",5/4/1991,0,,83,100,
INM00042071,"AMRITSAR, IN",5/5/1991,,,84,96,68
INM00042071,"AMRITSAR, IN",5/6/1991,0.01,,83,98,
INM00042071,"AMRITSAR, IN",5/7/1991,0,,91,101,
INM00042071,"AMRITSAR, IN",5/8/1991,,,82,101,
INM00042071,"AMRITSAR, IN",5/9/1991,0,,77,93,
INM00042071,"AMRITSAR, IN",5/10/1991,0.08,,79,91,62
INM00042071,"AMRITSAR, IN",5/11/1991,0.02,,78,91,
INM00042071,"AMRITSAR, IN",5/12/1991,0,,82,100,
INM00042071,"AMRITSAR, IN",5/13/1991,,,91,107,
INM00042071,"AMRITSAR, IN",5/14/1991,0,,88,104,
INM00042071,"AMRITSAR, IN",5/16/1991,0,,86,105,
INM00042071,"AMRITSAR, IN",5/17/1991,0,,90,105,
INM00042071,"AMRITSAR, IN",5/18/1991,0,,87,105,
INM00042071,"AMRITSAR, IN",5/19/1991,0,,92,105,
INM00042071,"AMRITSAR, IN",5/20/1991,0.25,,79,105,
INM00042071,"AMRITSAR, IN",5/21/1991,0.03,,83,92,
INM00042071,"AMRITSAR, IN",5/22/1991,0.03,,84,99,
INM00042071,"AMRITSAR, IN",5/23/1991,0,,88,103,
INM00042071,"AMRITSAR, IN",5/24/1991,0,,84,103,
INM00042071,"AMRITSAR, IN",5/25/1991,0,,89,102,
INM00042071,"AMRITSAR, IN",5/27/1991,0.32,,88,102,
INM00042071,"AMRITSAR, IN",5/28/1991,0,,91,105,
INM00042071,"AMRITSAR, IN",5/29/1991,0,,94,103,
INM00042071,"AMRITSAR, IN",5/30/1991,0.01,,92,103,
INM00042071,"AMRITSAR, IN",5/31/1991,0,,93,106,
INM00042071,"AMRITSAR, IN",6/1/1991,0,,89,106,
INM00042071,"AMRITSAR, IN",6/2/1991,0,,93,106,
INM00042071,"AMRITSAR, IN",6/3/1991,0,,92,106,
INM00042071,"AMRITSAR, IN",6/4/1991,0,,92,107,
INM00042071,"AMRITSAR, IN",6/5/1991,0,,90,107,
INM00042071,"AMRITSAR, IN",6/6/1991,0,,96,104,
INM00042071,"AMRITSAR, IN",6/7/1991,0,,98,105,
INM00042071,"AMRITSAR, IN",6/8/1991,0,,95,104,
INM00042071,"AMRITSAR, IN",6/9/1991,,,90,104,
INM00042071,"AMRITSAR, IN",6/10/1991,0,,87,99,
INM00042071,"AMRITSAR, IN",6/14/1991,0,,90,102,
INM00042071,"AMRITSAR, IN",6/15/1991,0,,87,,77
INM00042071,"AMRITSAR, IN",6/17/1991,,,84,100,
INM00042071,"AMRITSAR, IN",6/18/1991,,,81,87,
INM00042071,"AMRITSAR, IN",6/19/1991,0,,83,91,
INM00042071,"AMRITSAR, IN",6/21/1991,0,,86,95,
INM00042071,"AMRITSAR, IN",6/22/1991,0,,86,99,
INM00042071,"AMRITSAR, IN",6/23/1991,0,,87,102,
INM00042071,"AMRITSAR, IN",6/24/1991,0,,94,105,
INM00042071,"AMRITSAR, IN",6/25/1991,0,,93,,
INM00042071,"AMRITSAR, IN",6/26/1991,0,,94,108,
INM00042071,"AMRITSAR, IN",6/27/1991,0,,94,109,74
INM00042071,"AMRITSAR, IN",6/28/1991,0,,95,,
INM00042071,"AMRITSAR, IN",6/29/1991,0,,94,110,
INM00042071,"AMRITSAR, IN",6/30/1991,0,,95,112,
INM00042071,"AMRITSAR, IN",7/1/1991,0,,94,103,
INM00042071,"AMRITSAR, IN",7/2/1991,0,,95,106,
INM00042071,"AMRITSAR, IN",7/3/1991,0,,92,106,
INM00042071,"AMRITSAR, IN",7/4/1991,,,91,105,
INM00042071,"AMRITSAR, IN",7/5/1991,0.03,,89,103,77
INM00042071,"AMRITSAR, IN",7/6/1991,0,,86,103,
INM00042071,"AMRITSAR, IN",7/7/1991,0.04,,91,103,
INM00042071,"AMRITSAR, IN",7/8/1991,0,,93,107,
INM00042071,"AMRITSAR, IN",7/9/1991,,,92,107,
INM00042071,"AMRITSAR, IN",7/10/1991,,,82,89,
INM00042071,"AMRITSAR, IN",7/11/1991,0,,88,,
INM00042071,"AMRITSAR, IN",7/12/1991,0,,88,98,80
INM00042071,"AMRITSAR, IN",7/18/1991,0,,90,96,
INM00042071,"AMRITSAR, IN",7/19/1991,0,,90,,
INM00042071,"AMRITSAR, IN",7/20/1991,0.53,,84,101,
INM00042071,"AMRITSAR, IN",7/21/1991,0,,80,86,
INM00042071,"AMRITSAR, IN",7/22/1991,0.96,,83,88,
INM00042071,"AMRITSAR, IN",7/23/1991,0,,87,96,
INM00042071,"AMRITSAR, IN",7/24/1991,,,92,,
INM00042071,"AMRITSAR, IN",7/25/1991,0.16,,88,100,
INM00042071,"AMRITSAR, IN",7/26/1991,0,,92,,
INM00042071,"AMRITSAR, IN",7/27/1991,0,,92,100,
INM00042071,"AMRITSAR, IN",7/28/1991,0,,92,,
INM00042071,"AMRITSAR, IN",7/29/1991,0,,87,103,
INM00042071,"AMRITSAR, IN",7/30/1991,0.7,,83,95,
INM00042071,"AMRITSAR, IN",7/31/1991,5.16,,87,92,
INM00042071,"AMRITSAR, IN",8/1/1991,0,,87,94,
INM00042071,"AMRITSAR, IN",8/2/1991,0,,88,97,80
INM00042071,"AMRITSAR, IN",8/4/1991,,,81,100,
INM00042071,"AMRITSAR, IN",8/6/1991,0,,89,97,
INM00042071,"AMRITSAR, IN",8/7/1991,,,88,96,
INM00042071,"AMRITSAR, IN",8/8/1991,0,,88,97,
INM00042071,"AMRITSAR, IN",8/9/1991,0.4,,84,97,
INM00042071,"AMRITSAR, IN",8/16/1991,0,,92,99,
INM00042071,"AMRITSAR, IN",8/17/1991,,,82,99,
INM00042071,"AMRITSAR, IN",8/18/1991,0.5,,87,95,
INM00042071,"AMRITSAR, IN",8/19/1991,0,,86,94,
INM00042071,"AMRITSAR, IN",8/20/1991,,,89,94,
INM00042071,"AMRITSAR, IN",8/22/1991,4.54,,82,91,74
INM00042071,"AMRITSAR, IN",8/24/1991,0,,85,94,
INM00042071,"AMRITSAR, IN",8/25/1991,0,,85,97,
INM00042071,"AMRITSAR, IN",8/26/1991,0,,88,97,
INM00042071,"AMRITSAR, IN",8/27/1991,0,,87,98,
INM00042071,"AMRITSAR, IN",8/28/1991,0,,83,,
INM00042071,"AMRITSAR, IN",8/29/1991,,,80,85,
INM00042071,"AMRITSAR, IN",8/30/1991,,,82,92,
INM00042071,"AMRITSAR, IN",8/31/1991,0.63,,84,94,
INM00042071,"AMRITSAR, IN",9/1/1991,0,,84,94,
INM00042071,"AMRITSAR, IN",9/2/1991,,,85,94,
INM00042071,"AMRITSAR, IN",9/3/1991,0,,85,97,
INM00042071,"AMRITSAR, IN",9/4/1991,0,,87,97,
INM00042071,"AMRITSAR, IN",9/5/1991,,,84,96,
INM00042071,"AMRITSAR, IN",9/6/1991,0,,83,98,
INM00042071,"AMRITSAR, IN",9/7/1991,0,,89,97,
INM00042071,"AMRITSAR, IN",9/8/1991,,,84,,
INM00042071,"AMRITSAR, IN",9/9/1991,0,,85,96,
INM00042071,"AMRITSAR, IN",9/10/1991,0,,88,,
INM00042071,"AMRITSAR, IN",9/11/1991,0,,85,97,
INM00042071,"AMRITSAR, IN",9/12/1991,0,,85,97,
INM00042071,"AMRITSAR, IN",9/13/1991,0,,85,97,
INM00042071,"AMRITSAR, IN",9/14/1991,0,,87,98,
INM00042071,"AMRITSAR, IN",9/15/1991,,,83,98,
INM00042071,"AMRITSAR, IN",9/16/1991,0,,78,81,
INM00042071,"AMRITSAR, IN",9/17/1991,,,77,83,
INM00042071,"AMRITSAR, IN",9/18/1991,0,,80,90,
INM00042071,"AMRITSAR, IN",9/19/1991,0,,82,92,
INM00042071,"AMRITSAR, IN",9/20/1991,0,,83,93,
INM00042071,"AMRITSAR, IN",9/21/1991,0,,84,94,
INM00042071,"AMRITSAR, IN",9/22/1991,0,,82,,
INM00042071,"AMRITSAR, IN",9/23/1991,0,,83,96,
INM00042071,"AMRITSAR, IN",9/24/1991,0,,83,96,
INM00042071,"AMRITSAR, IN",9/25/1991,0,,86,96,
INM00042071,"AMRITSAR, IN",9/26/1991,0,,86,96,
INM00042071,"AMRITSAR, IN",9/28/1991,0,,72,91,
INM00042071,"AMRITSAR, IN",9/29/1991,0,,77,90,
INM00042071,"AMRITSAR, IN",10/1/1991,0,,71,89,
INM00042071,"AMRITSAR, IN",10/2/1991,,,66,,50
INM00042071,"AMRITSAR, IN",10/3/1991,0,,69,91,
INM00042071,"AMRITSAR, IN",10/4/1991,0,,73,95,
INM00042071,"AMRITSAR, IN",10/6/1991,0,,70,,
INM00042071,"AMRITSAR, IN",10/8/1991,0,,72,94,
INM00042071,"AMRITSAR, IN",10/9/1991,0,,71,94,
INM00042071,"AMRITSAR, IN",10/11/1991,0,,76,95,
INM00042071,"AMRITSAR, IN",10/12/1991,,,83,94,
INM00042071,"AMRITSAR, IN",10/14/1991,0,,69,88,
INM00042071,"AMRITSAR, IN",10/16/1991,0,,73,87,
INM00042071,"AMRITSAR, IN",10/17/1991,0,,63,87,
INM00042071,"AMRITSAR, IN",10/18/1991,0,,70,90,
INM00042071,"AMRITSAR, IN",10/19/1991,0,,76,90,
INM00042071,"AMRITSAR, IN",10/20/1991,0,,69,90,
INM00042071,"AMRITSAR, IN",10/21/1991,0,,70,90,
INM00042071,"AMRITSAR, IN",10/22/1991,,,72,90,
INM00042071,"AMRITSAR, IN",10/23/1991,0,,74,89,54
INM00042071,"AMRITSAR, IN",10/24/1991,0,,70,90,
INM00042071,"AMRITSAR, IN",10/25/1991,0,,69,,
INM00042071,"AMRITSAR, IN",10/26/1991,0,,67,89,
INM00042071,"AMRITSAR, IN",10/27/1991,0,,74,87,58
INM00042071,"AMRITSAR, IN",10/28/1991,0,,72,92,
INM00042071,"AMRITSAR, IN",10/29/1991,0,,71,92,
INM00042071,"AMRITSAR, IN",10/30/1991,0,,63,86,
INM00042071,"AMRITSAR, IN",10/31/1991,0,,67,86,
INM00042071,"AMRITSAR, IN",11/1/1991,0,,67,86,
INM00042071,"AMRITSAR, IN",11/2/1991,0,,63,86,
INM00042071,"AMRITSAR, IN",11/3/1991,0,,66,86,
INM00042071,"AMRITSAR, IN",11/4/1991,,,70,85,
INM00042071,"AMRITSAR, IN",11/5/1991,0,,64,85,
INM00042071,"AMRITSAR, IN",11/6/1991,0,,62,84,
INM00042071,"AMRITSAR, IN",11/7/1991,0,,64,84,
INM00042071,"AMRITSAR, IN",11/8/1991,,,69,84,
INM00042071,"AMRITSAR, IN",11/9/1991,0,,64,,49
INM00042071,"AMRITSAR, IN",11/10/1991,,,55,83,
INM00042071,"AMRITSAR, IN",11/12/1991,0,,61,81,
INM00042071,"AMRITSAR, IN",11/13/1991,0,,60,79,
INM00042071,"AMRITSAR, IN",11/14/1991,,,65,80,
INM00042071,"AMRITSAR, IN",11/16/1991,0,,58,80,
INM00042071,"AMRITSAR, IN",11/17/1991,0,,61,80,47
INM00042071,"AMRITSAR, IN",11/18/1991,0,,60,80,
INM00042071,"AMRITSAR, IN",11/19/1991,0,,52,78,
INM00042071,"AMRITSAR, IN",11/20/1991,0,,56,80,
INM00042071,"AMRITSAR, IN",11/21/1991,0,,59,80,
INM00042071,"AMRITSAR, IN",11/22/1991,0,,60,80,
INM00042071,"AMRITSAR, IN",11/23/1991,0,,61,80,
INM00042071,"AMRITSAR, IN",11/24/1991,,,62,,
INM00042071,"AMRITSAR, IN",11/25/1991,0,,62,78,
INM00042071,"AMRITSAR, IN",11/26/1991,0,,60,,
INM00042071,"AMRITSAR, IN",11/27/1991,0,,59,79,
INM00042071,"AMRITSAR, IN",11/28/1991,0,,57,79,
INM00042071,"AMRITSAR, IN",11/29/1991,,,61,79,
INM00042071,"AMRITSAR, IN",12/1/1991,0,,45,73,
INM00042071,"AMRITSAR, IN",12/4/1991,0,,54,76,
INM00042071,"AMRITSAR, IN",12/5/1991,0,,55,76,
INM00042071,"AMRITSAR, IN",12/6/1991,0,,59,,
INM00042071,"AMRITSAR, IN",12/7/1991,0,,56,78,
INM00042071,"AMRITSAR, IN",12/8/1991,0,,56,77,
INM00042071,"AMRITSAR, IN",12/9/1991,,,57,78,
INM00042071,"AMRITSAR, IN",12/11/1991,0,,58,74,
INM00042071,"AMRITSAR, IN",12/12/1991,0,,54,74,
INM00042071,"AMRITSAR, IN",12/13/1991,0,,58,76,
INM00042071,"AMRITSAR, IN",12/14/1991,0,,59,78,
INM00042071,"AMRITSAR, IN",12/15/1991,0,,56,78,
INM00042071,"AMRITSAR, IN",12/16/1991,0,,55,74,
INM00042071,"AMRITSAR, IN",12/17/1991,0,,49,74,
INM00042071,"AMRITSAR, IN",12/18/1991,0,,59,75,
INM00042071,"AMRITSAR, IN",12/19/1991,0,,56,75,
INM00042071,"AMRITSAR, IN",12/20/1991,0,,56,66,
INM00042071,"AMRITSAR, IN",12/21/1991,,,56,67,
INM00042071,"AMRITSAR, IN",12/22/1991,0,,55,67,
INM00042071,"AMRITSAR, IN",12/23/1991,0,,53,66,
INM00042071,"AMRITSAR, IN",12/24/1991,0,,50,63,
INM00042071,"AMRITSAR, IN",12/25/1991,,,54,65,
INM00042071,"AMRITSAR, IN",12/26/1991,0.15,,52,59,45
INM00042071,"AMRITSAR, IN",12/27/1991,0,,48,60,
INM00042071,"AMRITSAR, IN",12/28/1991,0.36,,52,63,
INM00042071,"AMRITSAR, IN",12/29/1991,0.24,,50,65,38
INM00042071,"AMRITSAR, IN",12/30/1991,0,,48,65,
INM00042071,"AMRITSAR, IN",12/31/1991,0,,47,65,
INM00042071,"AMRITSAR, IN",1/1/1992,0,,47,64,
INM00042071,"AMRITSAR, IN",1/2/1992,0,,49,66,
INM00042071,"AMRITSAR, IN",1/3/1992,0,,50,,
INM00042071,"AMRITSAR, IN",1/4/1992,0,,49,66,
INM00042071,"AMRITSAR, IN",1/5/1992,0,,51,69,
INM00042071,"AMRITSAR, IN",1/6/1992,0,,56,83,
INM00042071,"AMRITSAR, IN",1/12/1992,0,,49,62,
INM00042071,"AMRITSAR, IN",1/15/1992,0,,53,65,
INM00042071,"AMRITSAR, IN",1/16/1992,0,,49,69,
INM00042071,"AMRITSAR, IN",1/17/1992,0,,53,70,34
INM00042071,"AMRITSAR, IN",1/21/1992,0,,50,71,
INM00042071,"AMRITSAR, IN",1/22/1992,0,,53,71,
INM00042071,"AMRITSAR, IN",1/23/1992,0.01,,57,,43
INM00042071,"AMRITSAR, IN",1/24/1992,0.01,,57,67,
INM00042071,"AMRITSAR, IN",1/26/1992,0.01,,60,73,
INM00042071,"AMRITSAR, IN",1/27/1992,0.12,,59,64,54
INM00042071,"AMRITSAR, IN",1/28/1992,0,,56,64,
INM00042071,"AMRITSAR, IN",1/29/1992,,,58,,
INM00042071,"AMRITSAR, IN",1/31/1992,,,57,65,
INM00042071,"AMRITSAR, IN",2/1/1992,,,56,69,
INM00042071,"AMRITSAR, IN",2/2/1992,0,,56,69,
INM00042071,"AMRITSAR, IN",2/3/1992,,,58,68,
INM00042071,"AMRITSAR, IN",2/4/1992,0,,56,69,47
INM00042071,"AMRITSAR, IN",2/5/1992,,,56,69,
INM00042071,"AMRITSAR, IN",2/7/1992,0.73,,53,59,
INM00042071,"AMRITSAR, IN",2/8/1992,0,,56,64,
INM00042071,"AMRITSAR, IN",2/9/1992,0,,50,67,
INM00042071,"AMRITSAR, IN",2/10/1992,0,,53,69,
INM00042071,"AMRITSAR, IN",2/11/1992,0,,54,70,
INM00042071,"AMRITSAR, IN",2/12/1992,,,54,61,
INM00042071,"AMRITSAR, IN",2/13/1992,,,56,61,
INM00042071,"AMRITSAR, IN",2/14/1992,0,,58,68,
INM00042071,"AMRITSAR, IN",2/15/1992,,,54,71,
INM00042071,"AMRITSAR, IN",2/17/1992,0,,55,71,
INM00042071,"AMRITSAR, IN",2/18/1992,,,52,71,
INM00042071,"AMRITSAR, IN",2/19/1992,0,,55,71,
INM00042071,"AMRITSAR, IN",2/20/1992,0,,54,70,
INM00042071,"AMRITSAR, IN",2/21/1992,0,,57,71,
INM00042071,"AMRITSAR, IN",2/22/1992,0,,52,72,
INM00042071,"AMRITSAR, IN",2/23/1992,0,,58,74,
INM00042071,"AMRITSAR, IN",2/24/1992,0,,55,74,
INM00042071,"AMRITSAR, IN",2/25/1992,,,64,76,
INM00042071,"AMRITSAR, IN",2/26/1992,0,,63,77,
INM00042071,"AMRITSAR, IN",3/5/1992,,,61,78,
INM00042071,"AMRITSAR, IN",3/7/1992,,,65,79,
INM00042071,"AMRITSAR, IN",3/9/1992,0,,63,83,
INM00042071,"AMRITSAR, IN",3/10/1992,0,,71,83,
INM00042071,"AMRITSAR, IN",3/11/1992,0,,64,83,
INM00042071,"AMRITSAR, IN",3/13/1992,0.07,,66,72,
INM00042071,"AMRITSAR, IN",3/14/1992,0.13,,62,,
INM00042071,"AMRITSAR, IN",3/15/1992,0,,62,77,
INM00042071,"AMRITSAR, IN",3/16/1992,,,63,,46
INM00042071,"AMRITSAR, IN",3/17/1992,0,,63,77,
INM00042071,"AMRITSAR, IN",3/18/1992,,,67,84,
INM00042071,"AMRITSAR, IN",3/20/1992,0.04,,66,83,
INM00042071,"AMRITSAR, IN",3/23/1992,0.33,,64,75,
INM00042071,"AMRITSAR, IN",3/24/1992,0,,69,78,
INM00042071,"AMRITSAR, IN",3/26/1992,0.68,,66,73,
INM00042071,"AMRITSAR, IN",3/28/1992,,,63,79,
INM00042071,"AMRITSAR, IN",3/29/1992,0,,66,79,
INM00042071,"AMRITSAR, IN",3/30/1992,0,,67,81,
INM00042071,"AMRITSAR, IN",4/1/1992,,,71,83,
INM00042071,"AMRITSAR, IN",4/2/1992,0,,69,88,
INM00042071,"AMRITSAR, IN",4/3/1992,0,,75,88,
INM00042071,"AMRITSAR, IN",4/4/1992,0,,76,99,
INM00042071,"AMRITSAR, IN",4/6/1992,0,,69,84,
INM00042071,"AMRITSAR, IN",4/7/1992,0,,68,84,
INM00042071,"AMRITSAR, IN",4/8/1992,0,,71,86,
INM00042071,"AMRITSAR, IN",4/9/1992,,,70,90,
INM00042071,"AMRITSAR, IN",4/10/1992,0.17,,69,87,
INM00042071,"AMRITSAR, IN",4/11/1992,0.47,,65,87,
INM00042071,"AMRITSAR, IN",4/12/1992,0,,77,89,
INM00042071,"AMRITSAR, IN",4/13/1992,0,,76,89,
INM00042071,"AMRITSAR, IN",4/14/1992,,,65,88,
INM00042071,"AMRITSAR, IN",4/15/1992,,,75,91,
INM00042071,"AMRITSAR, IN",4/16/1992,0,,81,95,
INM00042071,"AMRITSAR, IN",4/23/1992,,,82,,
INM00042071,"AMRITSAR, IN",4/24/1992,0,,81,96,
INM00042071,"AMRITSAR, IN",4/26/1992,0,,84,,63
INM00042071,"AMRITSAR, IN",4/27/1992,,,86,99,
INM00042071,"AMRITSAR, IN",4/28/1992,0,,86,103,
INM00042071,"AMRITSAR, IN",4/30/1992,,,78,99,
INM00042071,"AMRITSAR, IN",5/1/1992,,,82,95,
INM00042071,"AMRITSAR, IN",5/2/1992,0,,84,96,67
INM00042071,"AMRITSAR, IN",5/3/1992,,,83,99,
INM00042071,"AMRITSAR, IN",5/4/1992,,,81,94,
INM00042071,"AMRITSAR, IN",5/7/1992,0,,78,97,
INM00042071,"AMRITSAR, IN",5/8/1992,0,,78,97,
INM00042071,"AMRITSAR, IN",5/10/1992,,,96,101,
INM00042071,"AMRITSAR, IN",5/12/1992,,,99,106,
INM00042071,"AMRITSAR, IN",5/13/1992,0,,82,106,
INM00042071,"AMRITSAR, IN",5/14/1992,0,,92,,70
INM00042071,"AMRITSAR, IN",5/17/1992,0,,84,98,67
INM00042071,"AMRITSAR, IN",5/18/1992,0,,75,98,
INM00042071,"AMRITSAR, IN",5/19/1992,0,,81,99,
INM00042071,"AMRITSAR, IN",5/20/1992,0,,85,99,
INM00042071,"AMRITSAR, IN",5/21/1992,0,,84,101,
INM00042071,"AMRITSAR, IN",5/22/1992,0,,83,103,
INM00042071,"AMRITSAR, IN",5/23/1992,0,,85,106,
INM00042071,"AMRITSAR, IN",5/24/1992,0,,87,104,
INM00042071,"AMRITSAR, IN",5/25/1992,0,,87,104,
INM00042071,"AMRITSAR, IN",5/26/1992,0,,81,,
INM00042071,"AMRITSAR, IN",5/27/1992,,,79,92,
INM00042071,"AMRITSAR, IN",5/30/1992,0,,74,89,
INM00042071,"AMRITSAR, IN",5/31/1992,0,,78,,
INM00042071,"AMRITSAR, IN",6/1/1992,0,,86,103,
INM00042071,"AMRITSAR, IN",6/2/1992,0,,87,105,
INM00042071,"AMRITSAR, IN",6/3/1992,0,,87,105,
INM00042071,"AMRITSAR, IN",6/4/1992,,,92,105,
INM00042071,"AMRITSAR, IN",6/5/1992,0,,91,107,
INM00042071,"AMRITSAR, IN",6/6/1992,0,,95,111,73
INM00042071,"AMRITSAR, IN",6/7/1992,0,,96,,73
INM00042071,"AMRITSAR, IN",6/9/1992,,,94,102,
INM00042071,"AMRITSAR, IN",6/16/1992,0,,93,108,
INM00042071,"AMRITSAR, IN",6/18/1992,0,,94,107,
INM00042071,"AMRITSAR, IN",6/19/1992,0,,92,107,
INM00042071,"AMRITSAR, IN",6/21/1992,,,87,104,
INM00042071,"AMRITSAR, IN",6/29/1992,0.04,,87,95,
INM00042071,"AMRITSAR, IN",7/3/1992,0,,84,92,
INM00042071,"AMRITSAR, IN",7/4/1992,,,89,101,
INM00042071,"AMRITSAR, IN",7/6/1992,0,,88,96,80
INM00042071,"AMRITSAR, IN",7/7/1992,,,89,100,
INM00042071,"AMRITSAR, IN",7/8/1992,,,83,91,
INM00042071,"AMRITSAR, IN",7/9/1992,0,,85,93,
INM00042071,"AMRITSAR, IN",7/11/1992,0,,90,99,
INM00042071,"AMRITSAR, IN",7/12/1992,1.25,,81,99,
INM00042071,"AMRITSAR, IN",7/13/1992,0,,85,93,
INM00042071,"AMRITSAR, IN",7/14/1992,0,,85,95,
INM00042071,"AMRITSAR, IN",7/15/1992,,,89,97,
INM00042071,"AMRITSAR, IN",7/16/1992,,,86,99,
INM00042071,"AMRITSAR, IN",7/17/1992,,,80,86,
INM00042071,"AMRITSAR, IN",7/18/1992,,,83,89,
INM00042071,"AMRITSAR, IN",7/19/1992,0,,87,95,
INM00042071,"AMRITSAR, IN",7/21/1992,0.3,,81,93,
INM00042071,"AMRITSAR, IN",7/22/1992,0,,81,,
INM00042071,"AMRITSAR, IN",7/23/1992,0.32,,82,89,
INM00042071,"AMRITSAR, IN",7/24/1992,0,,83,,
INM00042071,"AMRITSAR, IN",7/25/1992,0.03,,87,93,
INM00042071,"AMRITSAR, IN",7/26/1992,0,,83,94,
INM00042071,"AMRITSAR, IN",7/27/1992,0.11,,85,96,
INM00042071,"AMRITSAR, IN",7/28/1992,0,,86,,
INM00042071,"AMRITSAR, IN",7/29/1992,0.07,,80,96,
INM00042071,"AMRITSAR, IN",7/30/1992,0,,82,,
INM00042071,"AMRITSAR, IN",7/31/1992,0,,85,94,
INM00042071,"AMRITSAR, IN",8/1/1992,0,,88,97,
INM00042071,"AMRITSAR, IN",8/6/1992,0.17,,84,93,
INM00042071,"AMRITSAR, IN",8/7/1992,0,,86,,
INM00042071,"AMRITSAR, IN",8/8/1992,,,83,96,
INM00042071,"AMRITSAR, IN",8/9/1992,,,78,,
INM00042071,"AMRITSAR, IN",8/10/1992,,,78,83,
INM00042071,"AMRITSAR, IN",8/11/1992,0.96,,80,89,
INM00042071,"AMRITSAR, IN",8/12/1992,0,,86,,
INM00042071,"AMRITSAR, IN",8/13/1992,0.07,,85,95,
INM00042071,"AMRITSAR, IN",8/14/1992,0,,87,96,
INM00042071,"AMRITSAR, IN",8/15/1992,0,,87,94,
INM00042071,"AMRITSAR, IN",8/18/1992,0.2,,81,87,
INM00042071,"AMRITSAR, IN",8/19/1992,0,,80,,
INM00042071,"AMRITSAR, IN",8/20/1992,,,84,92,
INM00042071,"AMRITSAR, IN",8/22/1992,0,,89,98,
INM00042071,"AMRITSAR, IN",8/23/1992,,,87,98,
INM00042071,"AMRITSAR, IN",8/26/1992,,,85,93,
INM00042071,"AMRITSAR, IN",8/29/1992,0,,85,97,
INM00042071,"AMRITSAR, IN",8/30/1992,0,,92,97,
INM00042071,"AMRITSAR, IN",8/31/1992,,,91,98,
INM00042071,"AMRITSAR, IN",9/3/1992,,,76,89,
INM00042071,"AMRITSAR, IN",9/4/1992,0,,81,89,
INM00042071,"AMRITSAR, IN",9/5/1992,0,,84,91,
INM00042071,"AMRITSAR, IN",9/6/1992,0,,86,,
INM00042071,"AMRITSAR, IN",9/8/1992,,,77,93,
INM00042071,"AMRITSAR, IN",9/11/1992,,,82,,
INM00042071,"AMRITSAR, IN",9/15/1992,,,80,92,
INM00042071,"AMRITSAR, IN",9/16/1992,,,78,,
INM00042071,"AMRITSAR, IN",9/17/1992,,,81,92,
INM00042071,"AMRITSAR, IN",9/18/1992,0,,80,,
INM00042071,"AMRITSAR, IN",9/20/1992,,,78,92,
INM00042071,"AMRITSAR, IN",9/21/1992,,,80,95,
INM00042071,"AMRITSAR, IN",10/1/1992,,,78,97,62
INM00042071,"AMRITSAR, IN",10/2/1992,,,83,99,
INM00042071,"AMRITSAR, IN",10/3/1992,0,,80,99,
INM00042071,"AMRITSAR, IN",10/4/1992,0,,75,96,
INM00042071,"AMRITSAR, IN",10/5/1992,,,82,94,
INM00042071,"AMRITSAR, IN",10/6/1992,0.28,,73,92,
INM00042071,"AMRITSAR, IN",10/7/1992,0,,74,89,
INM00042071,"AMRITSAR, IN",10/16/1992,,,77,92,
INM00042071,"AMRITSAR, IN",10/21/1992,,,72,89,54
INM00042071,"AMRITSAR, IN",10/22/1992,0,,71,89,
INM00042071,"AMRITSAR, IN",10/23/1992,,,75,89,
INM00042071,"AMRITSAR, IN",10/24/1992,0,,69,89,
INM00042071,"AMRITSAR, IN",10/25/1992,0,,72,89,
INM00042071,"AMRITSAR, IN",10/26/1992,0,,70,89,
INM00042071,"AMRITSAR, IN",10/27/1992,0,,72,87,
INM00042071,"AMRITSAR, IN",10/28/1992,0,,69,88,
INM00042071,"AMRITSAR, IN",10/29/1992,0,,70,88,
INM00042071,"AMRITSAR, IN",10/30/1992,0,,69,88,
INM00042071,"AMRITSAR, IN",10/31/1992,0,,68,86,
